Generation,Fitness,Best fitness,Mutation rate
442,903.6015176482059,903.6015176482059,0.004447256320592323
443,903.2752179212168,903.2752179212168,0.004491728883798246
444,903.0823771450858,903.0823771450858,0.004536646172636228
445,902.3727983619344,902.3727983619344,0.004582012634362591
446,902.1966024765991,902.1966024765991,0.004627832760706217
447,902.0995173556943,902.0995173556943,0.004674111088313279
448,901.8722781786272,901.8722781786272,0.004720852199196412
449,901.5369144890795,901.5369144890795,0.0047680607211883766
450,901.0200624024961,901.0200624024961,0.00481574132840026
451,900.8054182917317,900.8054182917317,0.004863898741684263
452,900.609354524181,900.609354524181,0.004912537729101106
453,900.2315186232449,900.2315186232449,0.004961663106392117
454,900.0478617394696,900.0478617394696,0.0050112797374560385
455,899.8120607449298,899.8120607449298,0.005061392534830599
456,899.5049293096724,899.5049293096724,0.005112006460178905
457,899.2996021840873,899.2996021840873,0.005163126524780694
458,899.0778515015601,899.0778515015601,0.005214757790028501
459,898.556877925117,898.556877925117,0.005266905367928786
460,898.556877925117,898.556877925117,0.002633452683964393
461,898.285362226989,898.285362226989,0.002659787210804037
462,897.9602145085803,897.9602145085803,0.0026863850829120773
463,897.4948591068643,897.4948591068643,0.002713248933741198
464,897.167244052262,897.167244052262,0.0027403814230786104
465,896.9509009360374,896.9509009360374,0.0027677852373093966
466,896.6392726209049,896.6392726209049,0.0027954630896824904
467,896.3384506630265,896.3384506630265,0.0028234177205793153
468,896.0435959438378,896.0435959438378,0.0028516518977851086
469,895.143122074883,895.143122074883,0.00288016841676296
470,895.034361349454,895.034361349454,0.0029089701009305893
471,894.8341634165366,894.8341634165366,0.0029380598019398954
472,894.736290951638,894.736290951638,0.0029674403999592944
473,894.5924283346334,894.5924283346334,0.0029971148039588873
474,894.0234643135725,894.0234643135725,0.0030270859519984763
475,893.9572455148206,893.9572455148206,0.003057356811518461
476,893.4754441302653,893.4754441302653,0.0030879303796336457
477,892.6517277691107,892.6517277691107,0.003118809683429982
478,892.2928500390016,892.2928500390016,0.003149997780264282
479,891.9272299141966,891.9272299141966,0.003181497758066925
480,891.7050702028081,891.7050702028081,0.0032133127356475943
481,891.5080075078004,891.5080075078004,0.00324544586300407
482,891.268420924337,891.268420924337,0.0032779003216341107
483,891.0027145085803,891.0027145085803,0.0033106793248504516
484,890.7142809087363,890.7142809087363,0.003343786118098956
485,890.5196094968799,890.5196094968799,0.0033772239792799457
486,890.4210403666146,890.4210403666146,0.003410996219072745
487,890.1895144305772,890.1895144305772,0.0034451061812634724
488,890.0982663806552,890.0982663806552,0.0034795572430761073
489,889.7898030421217,889.7898030421217,0.0035143528155068683
490,889.3117345943838,889.3117345943838,0.003549496343661937
491,888.7846733619344,888.7846733619344,0.0035849913070985567
492,888.2134531006241,888.2134531006241,0.0036208412201695424
493,888.007504875195,888.007504875195,0.0036570496323712377
494,887.4261432332294,887.4261432332294,0.00369362012869495
495,887.3272133385335,887.3272133385335,0.0037305563299818993
496,887.2057478549142,887.2057478549142,0.0037678618932817185
497,886.3335413416537,886.3335413416537,0.0038055405122145356
498,886.3335413416537,886.3335413416537,0.0019027702561072678
